threshold,tar,far
0.65862477,0.93500000,0.80666667
0.65907276,0.93500000,0.80633333
0.65926862,0.93466667,0.80633333
0.65931946,0.93466667,0.80600000
0.65969384,0.93433333,0.80600000
0.65975344,0.93400000,0.80600000
0.66034073,0.93400000,0.80566667
0.66044420,0.93400000,0.80533333
0.66057622,0.93366667,0.80533333
0.66075552,0.93333333,0.80533333
0.66082346,0.93333333,0.80500000
0.66093040,0.93300000,0.80500000
0.66128230,0.93300000,0.80466667
0.66166735,0.93300000,0.80433333
0.66197044,0.93300000,0.80400000
0.66206586,0.93300000,0.80366667
0.66246074,0.93300000,0.80333333
0.66246837,0.93266667,0.80333333
0.66269624,0.93266667,0.80300000
0.66281164,0.93266667,0.80266667
0.66346836,0.93266667,0.80233333
0.66348296,0.93266667,0.80200000
0.66350758,0.93233333,0.80200000
0.66420853,0.93200000,0.80200000
0.66424608,0.93200000,0.80166667
0.66436267,0.93200000,0.80133333
0.66448337,0.93200000,0.80100000
0.66476935,0.93166667,0.80100000
0.66481477,0.93166667,0.80066667
0.66484004,0.93133333,0.80066667
0.66488266,0.93133333,0.80033333
0.66526705,0.93133333,0.80000000
0.66531408,0.93133333,0.79966667
0.66559732,0.93133333,0.79933333
0.66573524,0.93133333,0.79900000
0.66582924,0.93133333,0.79866667
0.66609561,0.93133333,0.79833333
0.66646606,0.93100000,0.79833333
0.66647303,0.93100000,0.79800000
0.66674280,0.93100000,0.79766667
0.66730201,0.93100000,0.79733333
0.66743279,0.93100000,0.79700000
0.66756189,0.93066667,0.79700000
0.66761374,0.93033333,0.79700000
0.66763270,0.93033333,0.79666667
0.66766483,0.93033333,0.79633333
0.66774487,0.93033333,0.79600000
0.66778243,0.93033333,0.79566667
0.66786313,0.93033333,0.79533333
0.66803765,0.93000000,0.79533333
0.66803861,0.93000000,0.79500000
0.66826332,0.93000000,0.79466667
0.66836858,0.93000000,0.79433333
0.66904438,0.93000000,0.79400000
0.66906345,0.93000000,0.79366667
0.66906691,0.92966667,0.79366667
0.66921318,0.92966667,0.79333333
0.66930866,0.92966667,0.79300000
0.66931736,0.92966667,0.79266667
0.66932905,0.92966667,0.79233333
0.66946733,0.92966667,0.79200000
0.66954911,0.92966667,0.79166667
0.66972530,0.92966667,0.79133333
0.67014325,0.92933333,0.79133333
0.67014337,0.92900000,0.79133333
0.67110062,0.92900000,0.79100000
0.67123455,0.92900000,0.79066667
0.67140114,0.92866667,0.79066667
0.67140538,0.92866667,0.79033333
0.67150497,0.92866667,0.79000000
0.67154646,0.92833333,0.79000000
0.67195547,0.92833333,0.78966667
0.67208970,0.92833333,0.78933333
0.67240816,0.92833333,0.78900000
0.67255175,0.92833333,0.78866667
0.67280215,0.92833333,0.78833333
0.67288244,0.92833333,0.78800000
0.67331469,0.92833333,0.78766667
0.67447531,0.92833333,0.78733333
0.67465138,0.92833333,0.78700000
0.67546463,0.92833333,0.78666667
0.67548990,0.92833333,0.78633333
0.67558986,0.92833333,0.78600000
0.67572927,0.92833333,0.78566667
0.67589575,0.92833333,0.78533333
0.67611903,0.92800000,0.78533333
0.67614734,0.92800000,0.78500000
0.67619622,0.92800000,0.78466667
0.67662579,0.92800000,0.78433333
0.67686492,0.92766667,0.78433333
0.67713010,0.92766667,0.78400000
0.67721224,0.92766667,0.78366667
0.67733818,0.92766667,0.78333333
0.67742670,0.92733333,0.78333333
0.67747033,0.92733333,0.78300000
0.67766136,0.92733333,0.78266667
0.67813039,0.92700000,0.78266667
0.67829078,0.92700000,0.78233333
0.67844284,0.92700000,0.78200000
0.67852068,0.92700000,0.78166667
0.67866462,0.92700000,0.78133333
0.67867184,0.92666667,0.78133333
0.67869723,0.92666667,0.78100000
0.67881882,0.92666667,0.78066667
0.67899442,0.92666667,0.78033333
0.67926478,0.92633333,0.78033333
0.67928863,0.92633333,0.78000000
0.67936957,0.92600000,0.78000000
0.67946720,0.92600000,0.77966667
0.67959434,0.92600000,0.77933333
0.67970896,0.92600000,0.77900000
0.67999375,0.92600000,0.77866667
0.68003678,0.92566667,0.77866667
0.68013912,0.92533333,0.77866667
0.68040097,0.92533333,0.77833333
0.68096626,0.92533333,0.77800000
0.68111396,0.92533333,0.77766667
0.68131626,0.92500000,0.77766667
0.68133831,0.92500000,0.77733333
0.68168586,0.92466667,0.77733333
0.68178952,0.92466667,0.77700000
0.68189013,0.92433333,0.77700000
0.68189466,0.92433333,0.77666667
0.68204689,0.92433333,0.77633333
0.68214369,0.92433333,0.77600000
0.68227488,0.92433333,0.77566667
0.68233836,0.92433333,0.77533333
0.68246508,0.92433333,0.77500000
0.68258190,0.92433333,0.77466667
0.68298042,0.92400000,0.77466667
0.68312013,0.92366667,0.77466667
0.68312407,0.92333333,0.77466667
0.68317544,0.92300000,0.77466667
0.68335319,0.92300000,0.77433333
0.68346405,0.92266667,0.77433333
0.68347329,0.92266667,0.77400000
0.68365955,0.92266667,0.77366667
0.68390763,0.92266667,0.77333333
0.68391412,0.92266667,0.77300000
0.68471587,0.92233333,0.77300000
0.68486315,0.92233333,0.77266667
0.68507463,0.92200000,0.77266667
0.68512034,0.92200000,0.77233333
0.68513781,0.92200000,0.77200000
0.68534589,0.92200000,0.77166667
0.68573821,0.92200000,0.77133333
0.68599206,0.92166667,0.77133333
0.68599594,0.92133333,0.77133333
0.68666935,0.92133333,0.77100000
0.68698967,0.92133333,0.77066667
0.68712062,0.92133333,0.77033333
0.68714988,0.92100000,0.77033333
0.68716878,0.92100000,0.77000000
0.68768275,0.92100000,0.76966667
0.68777394,0.92100000,0.76933333
0.68885481,0.92100000,0.76900000
0.68914229,0.92066667,0.76900000
0.68924892,0.92033333,0.76900000
0.68959349,0.92033333,0.76866667
0.68984997,0.92033333,0.76833333
0.69008923,0.92033333,0.76800000
0.69033402,0.92033333,0.76766667
0.69039124,0.92033333,0.76733333
0.69051552,0.92000000,0.76733333
0.69069171,0.91966667,0.76733333
0.69085431,0.91933333,0.76733333
0.69087106,0.91933333,0.76700000
0.69093955,0.91933333,0.76666667
0.69098437,0.91933333,0.76633333
0.69102454,0.91933333,0.76600000
0.69111025,0.91933333,0.76566667
0.69119787,0.91933333,0.76533333
0.69127750,0.91933333,0.76500000
0.69139469,0.91933333,0.76466667
0.69206893,0.91933333,0.76433333
0.69215846,0.91933333,0.76400000
0.69272077,0.91933333,0.76366667
0.69299233,0.91933333,0.76333333
0.69357747,0.91933333,0.76300000
0.69364846,0.91933333,0.76266667
0.69371080,0.91933333,0.76233333
0.69372344,0.91900000,0.76233333
0.69375992,0.91866667,0.76233333
0.69378304,0.91866667,0.76200000
0.69387412,0.91866667,0.76166667
0.69400871,0.91866667,0.76133333
0.69409937,0.91866667,0.76100000
0.69410884,0.91866667,0.76066667
0.69416022,0.91866667,0.76033333
0.69418347,0.91866667,0.76000000
0.69427931,0.91833333,0.76000000
0.69431663,0.91833333,0.75966667
0.69459110,0.91800000,0.75966667
0.69480217,0.91800000,0.75933333
0.69481599,0.91766667,0.75933333
0.69510376,0.91766667,0.75900000
0.69512457,0.91766667,0.75866667
0.69538355,0.91766667,0.75833333
0.69576001,0.91766667,0.75800000
0.69592667,0.91733333,0.75800000
0.69601387,0.91733333,0.75766667
0.69620275,0.91733333,0.75733333
0.69621766,0.91700000,0.75733333
0.69668955,0.91700000,0.75700000
0.69687229,0.91666667,0.75700000
0.69712484,0.91666667,0.75666667
0.69740838,0.91666667,0.75633333
0.69747162,0.91633333,0.75633333
0.69779921,0.91633333,0.75600000
0.69788367,0.91633333,0.75566667
0.69804913,0.91633333,0.75533333
0.69826531,0.91633333,0.75500000
0.69838327,0.91633333,0.75466667
0.69839287,0.91633333,0.75433333
0.69841003,0.91633333,0.75400000
0.69855839,0.91600000,0.75400000
0.69886589,0.91600000,0.75366667
0.69921386,0.91600000,0.75333333
0.69949663,0.91566667,0.75333333
0.70009768,0.91533333,0.75333333
0.70019865,0.91533333,0.75300000
0.70029747,0.91533333,0.75266667
0.70042145,0.91533333,0.75233333
0.70063174,0.91533333,0.75200000
0.70067251,0.91533333,0.75166667
0.70072949,0.91533333,0.75133333
0.70073581,0.91533333,0.75100000
0.70075023,0.91533333,0.75066667
0.70091003,0.91500000,0.75066667
0.70095623,0.91466667,0.75066667
0.70114297,0.91466667,0.75033333
0.70126271,0.91433333,0.75033333
0.70149577,0.91400000,0.75033333
0.70187056,0.91400000,0.75000000
0.70202386,0.91366667,0.75000000
0.70223719,0.91366667,0.74966667
0.70231509,0.91333333,0.74966667
0.70248413,0.91333333,0.74933333
0.70255566,0.91333333,0.74900000
0.70261800,0.91333333,0.74866667
0.70271891,0.91333333,0.74833333
0.70279127,0.91300000,0.74833333
0.70306325,0.91300000,0.74800000
0.70306790,0.91300000,0.74766667
0.70323533,0.91266667,0.74766667
0.70328581,0.91266667,0.74733333
0.70338249,0.91266667,0.74700000
0.70384032,0.91233333,0.74700000
0.70410538,0.91200000,0.74700000
0.70410633,0.91166667,0.74700000
0.70418417,0.91166667,0.74666667
0.70418918,0.91133333,0.74666667
0.70450735,0.91133333,0.74633333
0.70498019,0.91133333,0.74600000
0.70499486,0.91100000,0.74600000
0.70508802,0.91100000,0.74566667
0.70557332,0.91100000,0.74533333
0.70559096,0.91100000,0.74500000
0.70563126,0.91066667,0.74500000
0.70567274,0.91033333,0.74500000
0.70598912,0.91000000,0.74500000
0.70607203,0.90966667,0.74500000
0.70610160,0.90933333,0.74500000
0.70623648,0.90933333,0.74466667
0.70643210,0.90933333,0.74433333
0.70645040,0.90933333,0.74400000
0.70651889,0.90933333,0.74366667
0.70656842,0.90933333,0.74333333
0.70663279,0.90933333,0.74300000
0.70687342,0.90933333,0.74266667
0.70693934,0.90900000,0.74266667
0.70705247,0.90866667,0.74266667
0.70714986,0.90833333,0.74266667
0.70727307,0.90833333,0.74233333
0.70734143,0.90800000,0.74233333
0.70742542,0.90800000,0.74200000
0.70750296,0.90800000,0.74166667
0.70759618,0.90800000,0.74133333
0.70767552,0.90800000,0.74100000
0.70789176,0.90800000,0.74066667
0.70811766,0.90800000,0.74033333
0.70813000,0.90766667,0.74033333
0.70828658,0.90766667,0.74000000
0.70879769,0.90766667,0.73966667
0.70891070,0.90766667,0.73933333
0.70901382,0.90766667,0.73900000
0.70905662,0.90733333,0.73900000
0.70906270,0.90700000,0.73900000
0.70910835,0.90700000,0.73866667
0.70917732,0.90700000,0.73833333
0.70967567,0.90700000,0.73800000
0.70980442,0.90700000,0.73766667
0.70995033,0.90700000,0.73733333
0.70998996,0.90700000,0.73700000
0.71000385,0.90700000,0.73666667
0.71006417,0.90666667,0.73666667
0.71024561,0.90666667,0.73633333
0.71026641,0.90666667,0.73600000
0.71034002,0.90633333,0.73600000
0.71041900,0.90633333,0.73566667
0.71042705,0.90633333,0.73533333
0.71042717,0.90633333,0.73500000
0.71061063,0.90600000,0.73500000
0.71125007,0.90566667,0.73500000
0.71149898,0.90566667,0.73466667
0.71158344,0.90566667,0.73433333
0.71160471,0.90533333,0.73433333
0.71172422,0.90533333,0.73400000
0.71187347,0.90533333,0.73366667
0.71187854,0.90533333,0.73333333
0.71211493,0.90533333,0.73300000
0.71211851,0.90533333,0.73266667
0.71212614,0.90500000,0.73266667
0.71222758,0.90466667,0.73266667
0.71243328,0.90466667,0.73233333
0.71246785,0.90466667,0.73200000
0.71252418,0.90433333,0.73200000
0.71264184,0.90433333,0.73166667
0.71270239,0.90433333,0.73133333
0.71277130,0.90433333,0.73100000
0.71281123,0.90433333,0.73066667
0.71283817,0.90400000,0.73066667
0.71304190,0.90400000,0.73033333
0.71312869,0.90400000,0.73000000
0.71324944,0.90400000,0.72966667
0.71327740,0.90400000,0.72933333
0.71339321,0.90400000,0.72900000
0.71341014,0.90366667,0.72900000
0.71352851,0.90366667,0.72866667
0.71368277,0.90366667,0.72833333
0.71383691,0.90366667,0.72800000
0.71420848,0.90333333,0.72800000
0.71437478,0.90333333,0.72766667
0.71448541,0.90333333,0.72733333
0.71449530,0.90300000,0.72733333
0.71462333,0.90300000,0.72700000
0.71465290,0.90300000,0.72666667
0.71523631,0.90266667,0.72666667
0.71550810,0.90266667,0.72633333
0.71563560,0.90266667,0.72600000
0.71588808,0.90266667,0.72566667
0.71592295,0.90266667,0.72533333
0.71675336,0.90233333,0.72533333
0.71700239,0.90233333,0.72500000
0.71705705,0.90233333,0.72466667
0.71725768,0.90233333,0.72433333
0.71727610,0.90200000,0.72433333
0.71728218,0.90200000,0.72400000
0.71760309,0.90200000,0.72366667
0.71768218,0.90200000,0.72333333
0.71781206,0.90200000,0.72300000
0.71796525,0.90166667,0.72300000
0.71827173,0.90133333,0.72300000
0.71835029,0.90133333,0.72266667
0.71855718,0.90100000,0.72266667
0.71862108,0.90066667,0.72266667
0.71873498,0.90066667,0.72233333
0.71901387,0.90033333,0.72233333
0.71913993,0.90000000,0.72233333
0.71937817,0.90000000,0.72200000
0.71943915,0.89966667,0.72200000
0.71947861,0.89966667,0.72166667
0.71955866,0.89966667,0.72133333
0.71958309,0.89933333,0.72133333
0.71968073,0.89933333,0.72100000
0.71970212,0.89933333,0.72066667
0.71986914,0.89933333,0.72033333
0.71991843,0.89933333,0.72000000
0.72004336,0.89933333,0.71966667
0.72028691,0.89900000,0.71966667
0.72030729,0.89900000,0.71933333
0.72031158,0.89900000,0.71900000
0.72032553,0.89900000,0.71866667
0.72034472,0.89866667,0.71866667
0.72038215,0.89866667,0.71833333
0.72040409,0.89866667,0.71800000
0.72056830,0.89866667,0.71766667
0.72067106,0.89833333,0.71766667
0.72068232,0.89833333,0.71733333
0.72125626,0.89800000,0.71733333
0.72187662,0.89800000,0.71700000
0.72203380,0.89800000,0.71666667
0.72294402,0.89766667,0.71666667
0.72310090,0.89766667,0.71633333
0.72362423,0.89766667,0.71600000
0.72391742,0.89766667,0.71566667
0.72399032,0.89766667,0.71533333
0.72401655,0.89766667,0.71500000
0.72407752,0.89733333,0.71500000
0.72414607,0.89733333,0.71466667
0.72416735,0.89700000,0.71466667
0.72421265,0.89666667,0.71466667
0.72426754,0.89666667,0.71433333
0.72431767,0.89633333,0.71433333
0.72465611,0.89633333,0.71400000
0.72471416,0.89633333,0.71366667
0.72521061,0.89633333,0.71333333
0.72522151,0.89633333,0.71300000
0.72535586,0.89633333,0.71266667
0.72543597,0.89633333,0.71233333
0.72550738,0.89600000,0.71233333
0.72552317,0.89566667,0.71233333
0.72559398,0.89533333,0.71233333
0.72563243,0.89500000,0.71233333
0.72580779,0.89466667,0.71233333
0.72594762,0.89433333,0.71233333
0.72629821,0.89400000,0.71233333
0.72673833,0.89400000,0.71200000
0.72673893,0.89400000,0.71166667
0.72682238,0.89400000,0.71133333
0.72685212,0.89400000,0.71100000
0.72692198,0.89400000,0.71066667
0.72696775,0.89400000,0.71033333
0.72698212,0.89366667,0.71033333
0.72710705,0.89366667,0.71000000
0.72735733,0.89333333,0.71000000
0.72759765,0.89333333,0.70966667
0.72788209,0.89333333,0.70933333
0.72818363,0.89333333,0.70900000
0.72818470,0.89333333,0.70866667
0.72841692,0.89300000,0.70866667
0.72842813,0.89266667,0.70866667
0.72844803,0.89266667,0.70833333
0.72849131,0.89266667,0.70800000
0.72851384,0.89233333,0.70800000
0.72856909,0.89233333,0.70766667
0.72868526,0.89200000,0.70766667
0.72868747,0.89166667,0.70766667
0.72904164,0.89166667,0.70733333
0.72906482,0.89166667,0.70700000
0.72928190,0.89166667,0.70666667
0.72946870,0.89133333,0.70666667
0.72961229,0.89133333,0.70633333
0.72967589,0.89133333,0.70600000
0.72969168,0.89133333,0.70566667
0.72971618,0.89100000,0.70566667
0.72978711,0.89100000,0.70533333
0.72998953,0.89100000,0.70500000
0.72999889,0.89100000,0.70466667
0.73014402,0.89100000,0.70433333
0.73016679,0.89100000,0.70400000
0.73018277,0.89100000,0.70366667
0.73023272,0.89100000,0.70333333
0.73052526,0.89066667,0.70333333
0.73052919,0.89066667,0.70300000
0.73055220,0.89066667,0.70266667
0.73057050,0.89066667,0.70233333
0.73058105,0.89066667,0.70200000
0.73076463,0.89066667,0.70166667
0.73089433,0.89033333,0.70166667
0.73104167,0.89000000,0.70166667
0.73153919,0.88966667,0.70166667
0.73163044,0.88966667,0.70133333
0.73167527,0.88966667,0.70100000
0.73173916,0.88966667,0.70066667
0.73182559,0.88966667,0.70033333
0.73188365,0.88966667,0.70000000
0.73192501,0.88966667,0.69966667
0.73212308,0.88966667,0.69933333
0.73228765,0.88966667,0.69900000
0.73249435,0.88933333,0.69900000
0.73267722,0.88900000,0.69900000
0.73270857,0.88900000,0.69866667
0.73273766,0.88900000,0.69833333
0.73278403,0.88900000,0.69800000
0.73299146,0.88900000,0.69766667
0.73302197,0.88900000,0.69733333
0.73308140,0.88866667,0.69733333
0.73367995,0.88833333,0.69733333
0.73383558,0.88800000,0.69733333
0.73388439,0.88800000,0.69700000
0.73423278,0.88800000,0.69666667
0.73426324,0.88800000,0.69633333
0.73439533,0.88800000,0.69600000
0.73447889,0.88800000,0.69566667
0.73467082,0.88800000,0.69533333
0.73517239,0.88800000,0.69500000
0.73525620,0.88766667,0.69500000
0.73528349,0.88766667,0.69466667
0.73529458,0.88766667,0.69433333
0.73556948,0.88766667,0.69400000
0.73574150,0.88733333,0.69400000
0.73578095,0.88733333,0.69366667
0.73587155,0.88733333,0.69333333
0.73595887,0.88733333,0.69300000
0.73608357,0.88733333,0.69266667
0.73636150,0.88700000,0.69266667
0.73657560,0.88700000,0.69233333
0.73683423,0.88666667,0.69233333
0.73694324,0.88633333,0.69233333
0.73699397,0.88633333,0.69200000
0.73706406,0.88600000,0.69200000
0.73738050,0.88566667,0.69200000
0.73752010,0.88566667,0.69166667
0.73775017,0.88533333,0.69166667
0.73775113,0.88533333,0.69133333
0.73777664,0.88533333,0.69100000
0.73796737,0.88500000,0.69100000
0.73799402,0.88500000,0.69066667
0.73799455,0.88500000,0.69033333
0.73817140,0.88500000,0.69000000
0.73831064,0.88500000,0.68966667
0.73837566,0.88500000,0.68933333
0.73840541,0.88500000,0.68900000
0.73841971,0.88500000,0.68866667
0.73846745,0.88500000,0.68833333
0.73847711,0.88466667,0.68833333
0.73855162,0.88433333,0.68833333
0.73892713,0.88433333,0.68800000
0.73893237,0.88433333,0.68766667
0.73922753,0.88433333,0.68733333
0.73923814,0.88400000,0.68733333
0.73961115,0.88400000,0.68700000
0.73972344,0.88366667,0.68700000
0.73985618,0.88366667,0.68666667
0.73988628,0.88333333,0.68666667
0.73992550,0.88333333,0.68633333
0.74005306,0.88300000,0.68633333
0.74006629,0.88300000,0.68600000
0.74027312,0.88266667,0.68600000
0.74040550,0.88266667,0.68566667
0.74044394,0.88266667,0.68533333
0.74073344,0.88266667,0.68500000
0.74098253,0.88233333,0.68500000
0.74098951,0.88200000,0.68500000
0.74099874,0.88200000,0.68466667
0.74105388,0.88200000,0.68433333
0.74114621,0.88200000,0.68400000
0.74122858,0.88200000,0.68366667
0.74124473,0.88200000,0.68333333
0.74146271,0.88166667,0.68333333
0.74172533,0.88166667,0.68300000
0.74183828,0.88166667,0.68266667
0.74186581,0.88166667,0.68233333
0.74217236,0.88166667,0.68200000
0.74218124,0.88166667,0.68166667
0.74221081,0.88166667,0.68133333
0.74222767,0.88166667,0.68100000
0.74227113,0.88166667,0.68066667
0.74258542,0.88166667,0.68033333
0.74263680,0.88133333,0.68033333
0.74283081,0.88133333,0.68000000
0.74285692,0.88133333,0.67966667
0.74303472,0.88133333,0.67933333
0.74305087,0.88100000,0.67933333
0.74323851,0.88066667,0.67933333
0.74325299,0.88066667,0.67900000
0.74325979,0.88033333,0.67900000
0.74332535,0.88033333,0.67866667
0.74333107,0.88000000,0.67866667
0.74339771,0.88000000,0.67833333
0.74343872,0.88000000,0.67800000
0.74351233,0.88000000,0.67766667
0.74384129,0.88000000,0.67733333
0.74387622,0.87966667,0.67733333
0.74420559,0.87933333,0.67733333
0.74460840,0.87933333,0.67700000
0.74465513,0.87933333,0.67666667
0.74467254,0.87933333,0.67633333
0.74482334,0.87900000,0.67633333
0.74499500,0.87900000,0.67600000
0.74532437,0.87900000,0.67566667
0.74543250,0.87900000,0.67533333
0.74548578,0.87900000,0.67500000
0.74553227,0.87900000,0.67466667
0.74570739,0.87900000,0.67433333
0.74583578,0.87900000,0.67400000
0.74610782,0.87900000,0.67366667
0.74634838,0.87866667,0.67366667
0.74637508,0.87866667,0.67333333
0.74685681,0.87833333,0.67333333
0.74705923,0.87800000,0.67333333
0.74719381,0.87766667,0.67333333
0.74731171,0.87766667,0.67300000
0.74733466,0.87766667,0.67266667
0.74734545,0.87766667,0.67233333
0.74742103,0.87766667,0.67200000
0.74746609,0.87766667,0.67166667
0.74752092,0.87766667,0.67133333
0.74797827,0.87766667,0.67100000
0.74833435,0.87766667,0.67066667
0.74837351,0.87733333,0.67066667
0.74842477,0.87733333,0.67033333
0.74851179,0.87733333,0.67000000
0.74858701,0.87733333,0.66966667
0.74868751,0.87733333,0.66933333
0.74882245,0.87733333,0.66900000
0.74928224,0.87700000,0.66900000
